lon,lat,mask
-107.35,46.85,1
-106.37,46.91,1
-105.38,46.96,1
-104.40,47.01,1
-103.41,47.05,1
-102.42,47.09,1
-101.43,47.13,1
-100.45,47.16,1
-99.46,47.18,1
-98.47,47.20,1
-97.48,47.22,1
-96.49,47.23,1
-95.50,47.23,1
-94.51,47.23,1
-93.52,47.23,1
-92.52,47.22,1
-91.53,47.20,1
-90.54,47.18,1
-89.56,47.16,1
-88.57,47.13,1
-87.58,47.09,1
-86.59,47.05,1
-85.61,47.01,0
-84.62,46.96,0
-83.64,46.91,0
-82.65,46.85,0
-81.67,46.78,0
-80.69,46.71,0
-79.71,46.64,0
-78.74,46.56,0
-77.76,46.48,0
-76.79,46.39,0
-75.81,46.30,0
-74.84,46.20,0
-73.88,46.10,0
-72.91,45.99,0
-71.95,45.88,0
-70.99,45.76,0
-70.03,45.64,1
-69.07,45.51,1
-68.12,45.38,0
-67.17,45.24,0
-66.22,45.10,0
-65.27,44.95,0
-64.33,44.80,0
-63.39,44.65,0
-62.46,44.48,0
-61.52,44.32,0
-60.59,44.15,0
-59.67,43.97,0
-58.74,43.79,0
-57.83,43.61,0
-56.91,43.42,0
-144.12,41.44,0
-143.25,41.69,0
-142.37,41.93,0
-141.48,42.16,0
-140.60,42.39,0
-139.71,42.62,0
-138.81,42.84,0
-137.91,43.06,0
-137.01,43.28,0
-136.10,43.48,0
-135.19,43.69,0
-134.28,43.89,0
-133.36,44.08,0
-132.44,44.27,0
-131.51,44.46,0
-130.58,44.64,0
-129.65,44.81,0
-128.71,44.98,0
-127.77,45.15,0
-126.83,45.31,0
-125.89,45.47,0
-124.94,45.62,0
-123.99,45.77,1
-123.03,45.91,1
-122.08,46.04,1
-121.12,46.18,1
-120.15,46.30,1
-119.19,46.43,1
-118.22,46.54,1
-117.25,46.66,1
-116.28,46.77,1
-115.30,46.87,1
-114.33,46.97,1
-113.35,47.06,1
-112.37,47.15,1
-111.39,47.23,1
-110.40,47.31,1
-109.41,47.38,1
-108.43,47.45,1
-107.44,47.52,1
-106.45,47.58,1
-105.46,47.63,1
-104.46,47.68,1
-103.47,47.72,1
-102.48,47.76,1
-101.48,47.80,1
-100.49,47.83,1
-99.49,47.85,1
-98.49,47.87,1
-97.50,47.89,1
-96.50,47.90,1
-95.50,47.90,1
-94.50,47.90,1
-93.50,47.90,1
-92.51,47.89,1
-91.51,47.87,1
-90.51,47.85,0
-89.52,47.83,0
-88.52,47.80,1
-87.52,47.76,0
-86.53,47.72,0
-85.54,47.68,0
-84.54,47.63,0
-83.55,47.58,0
-82.56,47.52,0
-81.57,47.45,0
-80.59,47.38,0
-79.60,47.31,0
-78.62,47.23,0
-77.63,47.15,0
-76.65,47.06,0
-75.67,46.97,0
-74.70,46.87,0
-73.72,46.77,0
-72.75,46.66,0
-71.78,46.54,0
-70.81,46.43,0
-69.85,46.30,1
-68.89,46.18,1
-67.93,46.04,0
-66.97,45.91,0
-66.01,45.77,0
-65.06,45.62,0
-64.11,45.47,0
-63.17,45.31,0
-62.23,45.15,0
-61.29,44.98,0
-60.35,44.81,0
-59.42,44.64,0
-58.49,44.46,0
-57.57,44.27,0
-56.64,44.08,0
-144.45,42.09,0
-143.57,42.34,0
-142.69,42.58,0
-141.80,42.82,0
-140.91,43.05,0
-140.01,43.28,0
-139.11,43.50,0
-138.21,43.72,0
-137.30,43.93,0
-136.39,44.14,0
-135.47,44.35,0
-134.55,44.55,0
-133.63,44.74,0
-132.70,44.93,0
-131.77,45.12,0
-130.83,45.30,0
-129.90,45.47,0
-128.95,45.64,0
-128.01,45.81,0
-127.06,45.97,0
-126.11,46.13,0
-125.15,46.28,0
-124.20,46.43,1
-123.23,46.57,1
-122.27,46.71,1
-121.30,46.84,1
-120.34,46.97,1
-119.36,47.09,1
-118.39,47.21,1
-117.41,47.32,1
-116.43,47.43,1
-115.45,47.53,1
-114.47,47.63,1
-113.48,47.73,1
-112.49,47.81,1
-111.51,47.90,1
-110.51,47.98,1
-109.52,48.05,1
-108.53,48.12,1
-107.53,48.18,1
-106.53,48.24,1
-105.53,48.30,1
-104.53,48.35,1
-103.53,48.39,1
-102.53,48.43,1
-101.53,48.46,1
-100.53,48.49,1
-99.52,48.52,1
-98.52,48.54,1
-97.51,48.55,1
-96.51,48.56,1
-95.50,48.57,1
-94.50,48.57,0
-93.49,48.56,0
-92.49,48.55,0
-91.48,48.54,0
-90.48,48.52,0
-89.48,48.49,0
-88.47,48.46,0
-87.47,48.43,0
-86.47,48.39,0
-85.47,48.35,0
-84.47,48.30,0
-83.47,48.24,0
-82.47,48.18,0
-81.48,48.12,0
-80.48,48.05,0
-79.49,47.98,0
-78.50,47.90,0
-77.51,47.81,0
-76.52,47.73,0
-75.53,47.63,0
-74.55,47.53,0
-73.57,47.43,0
-72.59,47.32,0
-71.61,47.21,0
-70.64,47.09,0
-69.67,46.97,1
-68.70,46.84,1
-67.73,46.71,0
-66.77,46.57,0
-65.81,46.43,0
-64.85,46.28,0
-63.89,46.13,0
-62.94,45.97,0
-61.99,45.81,0
-61.05,45.65,0
-60.11,45.47,0
-59.17,45.30,0
-58.23,45.12,0
-57.30,44.93,0
-56.37,44.74,0
-144.79,42.74,0
-143.91,42.99,0
-143.02,43.23,0
-142.12,43.47,0
-141.23,43.70,0
-140.33,43.93,0
-139.42,44.15,0
-138.51,44.37,0
-137.60,44.59,0
-136.68,44.80,0
-135.76,45.00,0
-134.83,45.20,0
-133.90,45.40,0
-132.97,45.59,0
-132.03,45.77,0
-131.09,45.96,0
-130.14,46.13,0
-129.20,46.30,0
-128.25,46.47,0
-127.29,46.63,0
-126.33,46.79,0
-125.37,46.94,0
-124.41,47.09,1
-123.44,47.23,1
-122.47,47.37,1
-121.50,47.50,1
-120.52,47.63,1
-119.54,47.75,1
-118.56,47.87,1
-117.58,47.98,1
-116.59,48.09,1
-115.60,48.19,1
-114.61,48.29,1
-113.62,48.39,1
-112.62,48.48,1
-111.63,48.56,1
-110.63,48.64,0
-109.63,48.71,0
-108.63,48.78,0
-107.62,48.85,0
-106.62,48.91,0
-105.61,48.96,0
-104.61,49.01,0
-103.60,49.05,0
-102.59,49.09,0
-101.58,49.13,0
-100.57,49.16,0
-99.56,49.18,0
-98.54,49.20,0
-97.53,49.22,0
-96.52,49.23,0
-95.51,49.23,0
-94.49,49.23,0
-93.48,49.23,0
-92.47,49.22,0
-91.46,49.20,0
-90.45,49.18,0
-89.43,49.16,0
-88.42,49.13,0
-87.41,49.09,0
-86.40,49.05,0
-85.40,49.01,0
-84.39,48.96,0
-83.38,48.91,0
-82.38,48.85,0
-81.37,48.78,0
-80.37,48.71,0
-79.37,48.64,0
-78.37,48.56,0
-77.38,48.48,0
-76.38,48.39,0
-75.39,48.29,0
-74.40,48.20,0
-73.41,48.09,0
-72.42,47.98,0
-71.44,47.87,0
-70.46,47.75,0
-69.48,47.63,0
-68.51,47.50,0
-67.53,47.37,0
-66.56,47.23,0
-65.59,47.09,0
-64.63,46.94,0
-63.67,46.79,0
-62.71,46.63,0
-61.76,46.47,0
-60.80,46.30,0
-59.86,46.13,0
-58.91,45.96,0
-57.97,45.77,0
-57.03,45.59,0
-56.10,45.40,0
-145.13,43.39,0
-144.24,43.64,0
-143.35,43.88,0
-142.45,44.12,0
-141.55,44.35,0
-140.64,44.58,0
-139.73,44.80,0
-138.82,45.02,0
-137.90,45.24,0
-136.97,45.45,0
-136.04,45.65,0
-135.11,45.85,0
-134.18,46.05,0
-133.24,46.24,0
-132.29,46.43,0
-131.35,46.61,0
-130.40,46.79,0
-129.44,46.96,0
-128.49,47.12,0
-127.52,47.29,0
-126.56,47.44,0
-125.59,47.60,0
-124.62,47.74,1
-123.65,47.89,0
-122.67,48.02,1
-121.69,48.16,1
-120.71,48.29,1
-119.72,48.41,1
-118.73,48.53,1
-117.74,48.64,0
-116.75,48.75,0
-115.75,48.85,0
-114.76,48.95,0
-113.76,49.05,0
-112.76,49.13,0
-111.75,49.22,0
-110.75,49.30,0
-109.74,49.37,0
-108.73,49.44,0
-107.72,49.50,0
-106.71,49.56,0
-105.69,49.62,0
-104.68,49.67,0
-103.66,49.71,0
-102.65,49.75,0
-101.63,49.79,0
-100.61,49.82,0
-99.59,49.84,0
-98.57,49.86,0
-97.55,49.88,0
-96.53,49.89,0
-95.51,49.89,0
-94.49,49.89,0
-93.47,49.89,0
-92.45,49.88,0
-91.43,49.86,0
-90.41,49.84,0
-89.39,49.82,0
-88.37,49.79,0
-87.36,49.75,0
-86.34,49.71,0
-85.32,49.67,0
-84.31,49.62,0
-83.30,49.56,0
-82.28,49.50,0
-81.27,49.44,0
-80.26,49.37,0
-79.26,49.30,0
-78.25,49.22,0
-77.25,49.13,0
-76.24,49.05,0
-75.24,48.95,0
-74.25,48.85,0
-73.25,48.75,0
-72.26,48.64,0
-71.27,48.53,0
-70.28,48.41,0
-69.29,48.29,0
-68.31,48.16,0
-67.33,48.02,0
-66.35,47.89,0
-65.38,47.74,0
-64.41,47.60,0
-63.44,47.44,0
-62.48,47.29,0
-61.52,47.12,0
-60.56,46.96,0
-59.60,46.79,0
-58.65,46.61,0
-57.71,46.43,0
-56.76,46.24,0
-55.82,46.05,0
-145.48,44.03,0
-144.58,44.28,0
-143.69,44.52,0
-142.78,44.76,0
-141.87,45.00,0
-140.96,45.23,0
-140.05,45.45,0
-139.12,45.67,0
-138.20,45.89,0
-137.27,46.10,0
-136.34,46.30,0
-135.40,46.50,0
-134.46,46.70,0
-133.51,46.89,0
-132.56,47.08,0
-131.61,47.26,0
-130.65,47.44,0
-129.69,47.61,0
-128.73,47.78,0
-127.76,47.94,0
-126.79,48.10,0
-125.82,48.25,0
-124.84,48.40,0
-123.86,48.54,0
-122.87,48.68,0
-121.89,48.81,0
-120.90,48.94,0
-119.91,49.06,0
-118.91,49.18,0
-117.91,49.29,0
-116.91,49.40,0
-115.91,49.51,0
-114.90,49.61,0
-113.90,49.70,0
-112.89,49.79,0
-111.88,49.87,0
-110.86,49.95,0
-109.85,50.03,0
-108.83,50.10,0
-107.81,50.16,0
-106.79,50.22,0
-105.77,50.27,0
-104.75,50.32,0
-103.73,50.37,0
-102.70,50.41,0
-101.68,50.44,0
-100.65,50.47,0
-99.63,50.50,0
-98.60,50.52,0
-97.57,50.53,0
-96.54,50.54,0
-95.51,50.55,0
-94.49,50.55,0
-93.46,50.54,0
-92.43,50.53,0
-91.40,50.52,0
-90.38,50.50,0
-89.35,50.47,0
-88.32,50.44,0
-87.30,50.41,0
-86.27,50.37,0
-85.25,50.32,0
-84.23,50.27,0
-83.21,50.22,0
-82.19,50.16,0
-81.17,50.10,0
-80.15,50.03,0
-79.14,49.95,0
-78.12,49.87,0
-77.11,49.79,0
-76.10,49.70,0
-75.10,49.61,0
-74.09,49.51,0
-73.09,49.40,0
-72.09,49.29,0
-71.09,49.18,0
-70.10,49.06,0
-69.10,48.94,0
-68.11,48.81,0
-67.13,48.68,0
-66.14,48.54,0
-65.16,48.40,0
-64.19,48.25,0
-63.21,48.10,0
-62.24,47.94,0
-61.27,47.78,0
-60.31,47.61,0
-59.35,47.44,0
-58.39,47.26,0
-57.44,47.08,0
-56.49,46.89,0
-55.54,46.70,0
-145.83,44.67,0
-144.93,44.92,0
-144.03,45.16,0
-143.12,45.40,0
-142.20,45.64,0
-141.29,45.87,0
-140.36,46.09,0
-139.44,46.31,0
-138.51,46.53,0
-137.57,46.74,0
-136.63,46.95,0
-135.69,47.15,0
-134.74,47.34,0
-133.79,47.54,0
-132.84,47.72,0
-131.88,47.90,0
-130.91,48.08,0
-129.95,48.25,0
-128.98,48.42,0
-128.00,48.58,0
-127.02,48.74,0
-126.04,48.90,0
-125.06,49.04,0
-124.07,49.19,0
-123.08,49.33,0
-122.09,49.46,0
-121.09,49.59,0
-120.09,49.71,0
-119.09,49.83,0
-118.08,49.94,0
-117.08,50.05,0
-116.07,50.16,0
-115.05,50.26,0
-114.04,50.35,0
-113.02,50.44,0
-112.00,50.52,0
-110.98,50.60,0
-109.96,50.68,0
-108.94,50.75,0
-107.91,50.81,0
-106.88,50.87,0
-105.86,50.92,0
-104.83,50.97,0
-103.79,51.02,0
-102.76,51.06,0
-101.73,51.09,0
-100.70,51.12,0
-99.66,51.15,0
-98.63,51.17,0
-97.59,51.18,0
-96.55,51.19,0
-95.52,51.20,0
-94.48,51.20,0
-93.45,51.19,0
-92.41,51.18,0
-91.38,51.17,0
-90.34,51.15,0
-89.31,51.12,0
-88.27,51.09,0
-87.24,51.06,0
-86.21,51.02,0
-85.18,50.97,0
-84.15,50.92,0
-83.12,50.87,0
-82.09,50.81,0
-81.06,50.75,0
-80.04,50.68,0
-79.02,50.60,0
-78.00,50.52,0
-76.98,50.44,0
-75.96,50.35,0
-74.95,50.26,0
-73.93,50.16,0
-72.92,50.05,0
-71.92,49.94,0
-70.91,49.83,0
-69.91,49.71,0
-68.91,49.59,0
-67.91,49.46,0
-66.92,49.33,0
-65.93,49.19,0
-64.94,49.04,0
-63.96,48.90,0
-62.98,48.74,0
-62.00,48.59,0
-61.03,48.42,0
-60.05,48.25,0
-59.09,48.08,0
-58.13,47.91,0
-57.17,47.72,0
-56.21,47.54,0
-55.26,47.34,0
-146.18,45.31,0
-145.28,45.56,0
-144.37,45.80,0
-143.46,46.04,0
-142.54,46.28,0
-141.62,46.51,0
-140.69,46.73,0
-139.76,46.95,0
-138.82,47.17,0
-137.88,47.38,0
-136.93,47.59,0
-135.98,47.79,0
-135.03,47.99,0
-134.07,48.18,0
-133.11,48.36,0
-132.15,48.55,0
-131.18,48.72,0
-130.20,48.90,0
-129.23,49.07,0
-128.25,49.23,0
-127.26,49.39,0
-126.27,49.54,0
-125.28,49.69,0
-124.29,49.83,0
-123.29,49.97,0
-122.29,50.10,0
-121.29,50.23,0
-120.28,50.36,0
-119.27,50.48,0
-118.26,50.59,0
-117.24,50.70,0
-116.23,50.80,0
-115.21,50.90,0
-114.18,51.00,0
-113.16,51.08,0
-112.13,51.17,0
-111.11,51.25,0
-110.08,51.32,0
-109.04,51.39,0
-108.01,51.46,0
-106.97,51.52,0
-105.94,51.57,0
-104.90,51.62,0
-103.86,51.67,0
-102.82,51.71,0
-101.78,51.74,0
-100.74,51.77,0
-99.70,51.79,0
-98.65,51.81,0
-97.61,51.83,0
-96.57,51.84,0
-95.52,51.84,0
-94.48,51.84,0
-93.43,51.84,0
-92.39,51.83,0
-91.35,51.81,0
-90.30,51.79,0
-89.26,51.77,0
-88.22,51.74,0
-87.18,51.71,0
-86.14,51.67,0
-85.10,51.62,0
-84.06,51.57,0
-83.03,51.52,0
-81.99,51.46,0
-80.96,51.39,0
-79.93,51.32,0
-78.90,51.25,0
-77.87,51.17,0
-76.84,51.08,0
-75.82,51.00,0
-74.79,50.90,0
-73.78,50.80,0
-72.76,50.70,0
-71.74,50.59,0
-70.73,50.48,0
-69.72,50.36,0
-68.71,50.23,0
-67.71,50.10,0
-66.71,49.97,0
-65.71,49.83,0
-64.72,49.69,0
-63.73,49.54,0
-62.74,49.39,0
-61.76,49.23,0
-60.77,49.07,0
-59.80,48.90,0
-58.82,48.73,0
-57.86,48.55,0
-56.89,48.37,0
-55.93,48.18,0
-54.97,47.99,0
-146.55,45.94,0
-145.64,46.19,0
-144.72,46.43,0
-143.80,46.67,0
-142.88,46.91,0
-141.95,47.14,0
-141.02,47.37,0
-140.08,47.59,0
-139.14,47.81,0
-138.19,48.02,0
-137.24,48.22,0
-136.28,48.43,0
-135.32,48.62,0
-134.36,48.82,0
-133.39,49.00,0
-132.42,49.19,0
-131.44,49.36,0
-130.46,49.54,0
-129.48,49.70,0
-128.49,49.87,0
-127.50,50.03,0
-126.51,50.18,0
-125.51,50.33,0
-124.51,50.47,0
-123.50,50.61,0
-122.50,50.74,0
-121.49,50.87,0
-120.47,51.00,0
-119.46,51.12,0
-118.44,51.23,0
-117.41,51.34,0
-116.39,51.44,0
-115.36,51.54,0
-114.33,51.64,0
-113.30,51.73,0
-112.27,51.81,0
-111.23,51.89,0
-110.19,51.97,0
-109.15,52.03,0
-108.11,52.10,0
-107.07,52.16,0
-106.02,52.21,0
-104.98,52.26,0
-103.93,52.31,0
-102.88,52.35,0
-101.83,52.38,0
-100.78,52.41,0
-99.73,52.44,0
-98.68,52.46,0
-97.63,52.47,0
-96.58,52.48,0
-95.53,52.49,0
-94.47,52.49,0
-93.42,52.48,0
-92.37,52.47,0
-91.32,52.46,0
-90.27,52.44,0
-89.22,52.41,0
-88.17,52.38,0
-87.12,52.35,0
-86.07,52.31,0
-85.02,52.26,0
-83.98,52.21,0
-82.93,52.16,0
-81.89,52.10,0
-80.85,52.03,0
-79.81,51.97,0
-78.77,51.89,0
-77.74,51.81,0
-76.70,51.73,0
-75.67,51.64,0
-74.64,51.54,0
-73.61,51.44,0
-72.59,51.34,0
-71.57,51.23,0
-70.55,51.12,0
-69.53,51.00,0
-68.52,50.87,0
-67.50,50.74,0
-66.50,50.61,0
-65.49,50.47,0
-64.49,50.33,0
-63.49,50.18,0
-62.50,50.03,0
-61.51,49.87,0
-60.52,49.71,0
-59.54,49.54,0
-58.56,49.36,0
-57.58,49.19,0
-56.61,49.00,0
-55.64,48.82,0
-54.68,48.62,0
-146.91,46.57,0
-146.00,46.82,0
-145.08,47.06,0
-144.15,47.31,0
-143.22,47.54,0
-142.29,47.77,0
-141.35,48.00,0
-140.41,48.22,0
-139.46,48.44,0
-138.51,48.65,0
-137.55,48.86,0
-136.59,49.06,0
-135.62,49.26,0
-134.65,49.45,0
-133.68,49.64,0
-132.70,49.82,0
-131.72,50.00,0
-130.73,50.17,0
-129.74,50.34,0
-128.75,50.50,0
-127.75,50.66,0
-126.75,50.82,0
-125.74,50.96,0
-124.73,51.11,0
-123.72,51.25,0
-122.71,51.38,0
-121.69,51.51,0
-120.67,51.63,0
-119.64,51.75,0
-118.62,51.87,0
-117.59,51.98,0
-116.55,52.08,0
-115.52,52.18,0
-114.48,52.28,0
-113.44,52.36,0
-112.40,52.45,0
-111.36,52.53,0
-110.31,52.60,0
-109.26,52.67,0
-108.21,52.74,0
-107.16,52.80,0
-106.11,52.85,0
-105.06,52.90,0
-104.00,52.95,0
-102.94,52.99,0
-101.89,53.02,0
-100.83,53.05,0
-99.77,53.08,0
-98.71,53.10,0
-97.65,53.11,0
-96.59,53.12,0
-95.53,53.13,0
-94.47,53.13,0
-93.41,53.12,0
-92.35,53.11,0
-91.29,53.10,0
-90.23,53.08,0
-89.17,53.05,0
-88.11,53.02,0
-87.06,52.99,0
-86.00,52.95,0
-84.95,52.90,0
-83.89,52.85,0
-82.84,52.80,0
-81.79,52.74,0
-80.74,52.67,0
-79.69,52.60,0
-78.65,52.53,0
-77.60,52.45,0
-76.56,52.36,0
-75.52,52.28,0
-74.48,52.18,0
-73.45,52.08,0
-72.42,51.98,0
-71.39,51.87,0
-70.36,51.75,0
-69.34,51.63,0
-68.31,51.51,0
-67.30,51.38,0
-66.28,51.25,0
-65.27,51.11,0
-64.26,50.96,0
-63.26,50.82,0
-62.25,50.66,0
-61.26,50.50,0
-60.26,50.34,0
-59.27,50.17,0
-58.29,50.00,0
-57.30,49.82,0
-56.32,49.64,0
-55.35,49.45,0
-54.38,49.26,0
-147.28,47.19,0
-146.36,47.44,0
-145.44,47.69,0
-144.51,47.93,0
-143.57,48.17,0
-142.63,48.40,0
-141.69,48.63,0
-140.74,48.85,0
-139.78,49.07,0
-138.82,49.28,0
-137.86,49.49,0
-136.89,49.69,0
-135.92,49.89,0
-134.95,50.08,0
-133.97,50.27,0
-132.98,50.45,0
-131.99,50.63,0
-131.00,50.80,0
-130.00,50.97,0
-129.00,51.13,0
-128.00,51.29,0
-126.99,51.45,0
-125.98,51.60,0
-124.96,51.74,0
-123.94,51.88,0
-122.92,52.01,0
-121.89,52.14,0
-120.86,52.27,0
-119.83,52.39,0
-118.80,52.50,0
-117.76,52.61,0
-116.72,52.71,0
-115.68,52.81,0
-114.63,52.91,0
-113.58,53.00,0
-112.53,53.08,0
-111.48,53.16,0
-110.43,53.24,0
-109.37,53.31,0
-108.32,53.37,0
-107.26,53.43,0
-106.20,53.49,0
-105.13,53.54,0
-104.07,53.58,0
-103.01,53.62,0
-101.94,53.65,0
-100.87,53.68,0
-99.81,53.71,0
-98.74,53.73,0
-97.67,53.74,0
-96.60,53.75,0
-95.54,53.76,0
-94.47,53.76,0
-93.40,53.75,0
-92.33,53.74,0
-91.26,53.73,0
-90.19,53.71,0
-89.13,53.68,0
-88.06,53.65,0
-87.00,53.62,0
-85.93,53.58,0
-84.87,53.54,0
-83.81,53.49,0
-82.75,53.43,0
-81.69,53.37,0
-80.63,53.31,0
-79.57,53.24,0
-78.52,53.16,0
-77.47,53.08,0
-76.42,53.00,0
-75.37,52.91,0
-74.32,52.81,0
-73.28,52.71,0
-72.24,52.61,0
-71.20,52.50,0
-70.17,52.39,0
-69.14,52.27,0
-68.11,52.14,0
-67.08,52.01,0
-66.06,51.88,0
-65.04,51.74,0
-64.03,51.60,0
-63.01,51.45,0
-62.01,51.29,0
-61.00,51.14,0
-60.00,50.97,0
-59.00,50.80,0
-58.01,50.63,0
-57.02,50.45,0
-56.04,50.27,0
-55.06,50.08,0
-54.08,49.89,0
-147.66,47.82,0
-146.73,48.07,0
-145.80,48.31,0
-144.86,48.55,0
-143.92,48.79,0
-142.98,49.02,0
-142.03,49.25,0
-141.07,49.47,0
-140.11,49.69,0
-139.15,49.90,0
-138.18,50.11,0
-137.21,50.31,0
-136.23,50.51,0
-135.24,50.71,0
-134.26,50.89,0
-133.27,51.08,0
-132.27,51.26,0
-131.27,51.43,0
-130.27,51.60,0
-129.26,51.76,0
-128.25,51.92,0
-127.23,52.07,0
-126.21,52.22,0
-125.19,52.37,0
-124.16,52.51,0
-123.13,52.64,0
-122.10,52.77,0
-121.06,52.90,0
-120.03,53.01,0
-118.98,53.13,0
-117.94,53.24,0
-116.89,53.34,0
-115.84,53.44,0
-114.79,53.54,0
-113.73,53.63,0
-112.67,53.71,0
-111.61,53.79,0
-110.55,53.87,0
-109.49,53.94,0
-108.42,54.00,0
-107.35,54.06,0
-106.28,54.11,0
-105.21,54.16,0
-104.14,54.21,0
-103.07,54.25,0
-102.00,54.28,0
-100.92,54.31,0
-99.85,54.34,0
-98.77,54.36,0
-97.69,54.37,0
-96.62,54.38,0
-95.54,54.39,0
-94.46,54.39,0
-93.39,54.38,0
-92.31,54.37,0
-91.23,54.36,0
-90.16,54.34,0
-89.08,54.31,0
-88.01,54.28,0
-86.93,54.25,0
-85.86,54.21,0
-84.79,54.16,0
-83.72,54.11,0
-82.65,54.06,0
-81.58,54.00,0
-80.52,53.94,0
-79.45,53.87,0
-78.39,53.79,0
-77.33,53.71,0
-76.27,53.63,0
-75.22,53.54,0
-74.16,53.44,0
-73.11,53.34,0
-72.06,53.24,0
-71.02,53.13,0
-69.98,53.01,0
-68.94,52.90,0
-67.90,52.77,0
-66.87,52.64,0
-65.84,52.51,0
-64.81,52.37,0
-63.79,52.22,0
-62.77,52.08,0
-61.75,51.92,0
-60.74,51.76,0
-59.73,51.60,0
-58.73,51.43,0
-57.73,51.26,0
-56.74,51.08,0
-55.74,50.89,0
-54.76,50.71,0
-53.77,50.51,0
-148.04,48.43,0
-147.10,48.68,0
-146.17,48.93,0
-145.23,49.17,0
-144.28,49.41,0
-143.33,49.64,0
-142.38,49.87,0
-141.41,50.09,0
-140.45,50.31,0
-139.48,50.52,0
-138.50,50.73,0
-137.52,50.94,0
-136.54,51.13,0
-135.55,51.33,0
-134.55,51.52,0
-133.56,51.70,0
-132.55,51.88,0
-131.55,52.05,0
-130.54,52.22,0
-129.52,52.38,0
-128.50,52.54,0
-127.48,52.70,0
-126.45,52.85,0
-125.42,52.99,0
-124.39,53.13,0
-123.35,53.27,0
-122.31,53.39,0
-121.27,53.52,0
-120.22,53.64,0
-119.17,53.75,0
-118.12,53.86,0
-117.06,53.97,0
-116.00,54.07,0
-114.94,54.16,0
-113.88,54.25,0
-112.81,54.34,0
-111.74,54.42,0
-110.67,54.49,0
-109.60,54.56,0
-108.53,54.62,0
-107.45,54.68,0
-106.37,54.74,0
-105.30,54.79,0
-104.22,54.83,0
-103.13,54.87,0
-102.05,54.91,0
-100.97,54.94,0
-99.88,54.96,0
-98.80,54.98,0
-97.71,55.00,0
-96.63,55.01,0
-95.54,55.01,0
-94.46,55.01,0
-93.37,55.01,0
-92.29,55.00,0
-91.20,54.98,0
-90.12,54.96,0
-89.03,54.94,0
-87.95,54.91,0
-86.87,54.87,0
-85.79,54.83,0
-84.71,54.79,0
-83.63,54.74,0
-82.55,54.68,0
-81.47,54.63,0
-80.40,54.56,0
-79.33,54.49,0
-78.26,54.42,0
-77.19,54.34,0
-76.12,54.25,0
-75.06,54.16,0
-74.00,54.07,0
-72.94,53.97,0
-71.88,53.86,0
-70.83,53.75,0
-69.78,53.64,0
-68.73,53.52,0
-67.69,53.39,0
-66.65,53.27,0
-65.61,53.13,0
-64.58,52.99,0
-63.55,52.85,0
-62.52,52.70,0
-61.50,52.54,0
-60.48,52.39,0
-59.47,52.22,0
-58.45,52.05,0
-57.45,51.88,0
-56.45,51.70,0
-55.45,51.52,0
-54.45,51.33,0
-53.46,51.13,0
-148.42,49.05,0
-147.48,49.30,0
-146.54,49.55,0
-145.60,49.79,0
-144.65,50.03,0
-143.69,50.26,0
-142.73,50.49,0
-141.76,50.71,0
-140.79,50.93,0
-139.81,51.14,0
-138.83,51.35,0
-137.84,51.55,0
-136.85,51.75,0
-135.86,51.94,0
-134.86,52.13,0
-133.85,52.32,0
-132.84,52.50,0
-131.83,52.67,0
-130.81,52.84,0
-129.79,53.00,0
-128.76,53.16,0
-127.73,53.32,0
-126.70,53.47,0
-125.66,53.61,0
-124.62,53.75,0
-123.57,53.88,0
-122.53,54.01,0
-121.47,54.14,0
-120.42,54.26,0
-119.36,54.37,0
-118.30,54.48,0
-117.24,54.59,0
-116.17,54.69,0
-115.10,54.78,0
-114.03,54.87,0
-112.95,54.96,0
-111.88,55.04,0
-110.80,55.11,0
-109.72,55.18,0
-108.64,55.24,0
-107.55,55.30,0
-106.47,55.36,0
-105.38,55.41,0
-104.29,55.45,0
-103.20,55.49,0
-102.11,55.53,0
-101.02,55.56,0
-99.92,55.58,0
-98.83,55.60,0
-97.74,55.62,0
-96.64,55.63,0
-95.55,55.63,0
-94.45,55.63,0
-93.36,55.63,0
-92.26,55.62,0
-91.17,55.60,0
-90.08,55.58,0
-88.99,55.56,0
-87.89,55.53,0
-86.80,55.49,0
-85.71,55.45,0
-84.62,55.41,0
-83.54,55.36,0
-82.45,55.30,0
-81.37,55.25,0
-80.28,55.18,0
-79.20,55.11,0
-78.12,55.04,0
-77.05,54.96,0
-75.97,54.87,0
-74.90,54.78,0
-73.83,54.69,0
-72.76,54.59,0
-71.70,54.48,0
-70.64,54.37,0
-69.58,54.26,0
-68.53,54.14,0
-67.48,54.01,0
-66.43,53.88,0
-65.38,53.75,0
-64.34,53.61,0
-63.30,53.47,0
-62.27,53.32,0
-61.24,53.16,0
-60.21,53.00,0
-59.19,52.84,0
-58.17,52.67,0
-57.16,52.50,0
-56.15,52.32,0
-55.15,52.13,0
-54.15,51.94,0
-53.15,51.75,0
-148.81,49.66,0
-147.87,49.91,0
-146.92,50.16,0
-145.97,50.40,0
-145.01,50.64,0
-144.05,50.87,0
-143.08,51.10,0
-142.11,51.32,0
-141.13,51.54,0
-140.15,51.75,0
-139.16,51.96,0
-138.17,52.16,0
-137.17,52.36,0
-136.17,52.56,0
-135.16,52.75,0
-134.15,52.93,0
-133.13,53.11,0
-132.11,53.28,0
-131.09,53.45,0
-130.06,53.62,0
-129.03,53.78,0
-127.99,53.93,0
